Isis LC-60 (L);Carbine;Laser; ;1.2;136;81.4; ;36;1.7;56.7;4616.4;2.329;2999;32.319;225.00;6.75;124.00%;1.0;9371;19.39;2.925;0;0;0;30;0;106;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);60;65;Ranged Laser (Dmg);60;65;Looted;12.8.1;Planet Calypso
Isis LR32;Carbine;Laser; ;1.8;66;60.5;0;37;1.6;28.3;1711.3;3.378;1300;16.378;6536.00; ;1852.39 PED;1.0;193488;10.10;2.801;0;0;0;0;0;66;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;20;Ranged Laser (Dmg);16;20;Looted;9.3.7;Planet Calypso
Isis LR32 (L);Carbine;Laser; ;1.8;66;60.5;0;37;1.6;28.3;1711.3;3.119;1300;16.119;220.00;6.60;103.15%;1.0;6842;9.94;2.846;0;0;0;0;0;66;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;20;Ranged Laser (Dmg);16;20;Looted;;Planet Calypso
Isis LR32 (L) Adjusted;Carbine;Laser; ;1.8;66;60.5;0;37;1.6;28.3;1711.3;2.951;1300;15.951;587.00;17.61;109.01%;1.0;19295;9.84;2.876;0;0;0;0;0;66;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;21;Ranged Laser (Dmg);16;21;Looted;;Planet Calypso
Isis LR32 (L) Improved;Carbine;Laser; ;1.8;68;60.5;0;37;1.6;29.1;1763.2;3.300;1300;16.300;1643.00;49.29;112.45%;1.0;48295;10.05;2.899;0;0;0;0;0;68;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;21;Ranged Laser (Dmg);16;21;Looted;;Planet Calypso
Isis LR32 (L) Modified;Carbine;Laser; ; ;69;60.5;0;37;1.6;29.6;1789.1;3.153;1300;16.153;5807.00;174.21;116.00%;1.0;178649;9.96;2.969;0;0;0;0;0;69;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16; ;Ranged Laser (Dmg);16; ;Looted;;Planet Calypso
Isis LR32 Adjusted;Carbine;Laser; ;1.8;66;60.5;0;37;1.6;28.3;1711.3;3.208;1300;16.208;6536.00;3268.00;5000.12 PED;1.0;101871;9.99;2.830;0;0;0;0;0;66;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit); ; ;Ranged Laser (Dmg);16;19;Looted;9.3.5;Planet Calypso
Isis LR32 Improved;Carbine;Laser; ;1.8;68;60.5;0;37;1.6;29.1;1763.2;3.500;1300;16.500;6544.00;3272.00;4999.00 PED;1.0;93486;10.18;2.864;0;0;0;0;0;68;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16;21;Ranged Laser (Dmg);16;21;Looted;;Planet Calypso
Isis LR32 Modified;Carbine;Laser; ;1.8;69;60.5;0;37;1.6;29.6;1789.1;3.413;1300;16.413;10676.00;5338.00; ;1.0;156402;10.12;2.922;0;0;0;0;0;69;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);16; ;Ranged Laser (Dmg);16; ;Looted;;Planet Calypso
Isis LR41;Carbine;Laser; ;1.7;70;62.7;0;37;1.6;30.0;1881.1;3.347;1400;17.347;7328.00;3664.00;3336.94 PED;1.0;109472;10.70;2.805;0;0;0;0;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);18;22;Ranged Laser (Dmg);18;22;Looted;;Planet Calypso
Isis LR41 (L);Carbine;Laser; ;1.7;70;62.7;0;37;1.6;30.0;1881.1;3.099;1400;17.099;240.00;6.90;105.96%;1.0;7522;10.54;2.845;0;0;0;0;0;70;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);18;22;Ranged Laser (Dmg);18;22;Looted;;Planet Calypso
Isis LR48;Carbine;Laser; ;2.1;79;57.2;0;38;1.6;34.8;1989.0;3.703;1600;19.703;8912.00;4456.00;8500.00 PED;1.0;120335;12.48;2.787;0;0;0;0;0;79;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);22;26;Ranged Laser (Dmg);22;26;Looted;9.3.2;Planet Calypso
Isis LR48 (L);Carbine;Laser; ;2.1;79;57.2;0;38;1.6;34.8;1989.0;3.391;1600;19.391;288.00;8.64;116.66%;1.0;8239;12.28;2.831;0;0;0;0;0;79;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);22;26;Ranged Laser (Dmg);22;26;Looted;;Planet Calypso
Isis LR53;Carbine;Laser; ;2.2;89;61.6;0;38;1.6;39.2;2413.2;4.121;1800;22.121;10496.00;5248.00; ;1.0;127348;14.01;2.796;0;0;0;8;0;89;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;;Planet Calypso
Isis LR53 (L);Carbine;Laser; ;2.2;89;61.6;0;38;1.6;39.2;2413.2;3.771;1800;21.771;320.00;9.60;118.66%;1.0;8232;13.79;2.841;0;0;0;0;0;89;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;;Planet Calypso
Isis LR53 (L) Adjusted;Carbine;Laser; ;2.1;89;61.6;0;38;1.6;39.2;2413.2;3.530;1800;21.530;631.00;18.93;134.80%;1.0;17340;13.64;2.873;0;0;0;8;0;81;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;;Planet Calypso
Isis LR53 (L) Improved;Carbine;Laser; ; ;91;61.6;0;38;1.6;40.1;2467.4;3.781;1800;21.781;2041.00;61.23;115.08%;1.0;52362;13.79;2.904;0;0;0;8;0;83;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;;Planet Calypso
Isis LR53 (L) Modified;Carbine;Laser; ;3;92;61.6;0;39;1.5;41.6;2560.2;3.643;1800;21.643;6307.00;189.21;123.24%;1.0;167933;14.07;2.954;0;0;0;8;0;84;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;;Planet Calypso
Isis LR53 Adjusted;Carbine;Laser; ;2.1;89;61.6; ;38;1.6;39.2;2413.2;3.880;1800;21.880;10496.00;5248.00; ;1.0;135258;13.86;2.827;0;0;0;8;0;81;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;11.10.4;Planet Calypso
Isis LR53 Modified;Carbine;Laser; ;2.1;92;61.6;0;39;1.5;41.6;2560.2;3.991;1800;21.991;10496.00;5248.00;17000.50 PED;1.0;131496;14.29;2.908;0;0;0;8;0;84;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26;30;Ranged Laser (Dmg);26;30;Looted;10.5.1;Planet Calypso
Isis LR59;Carbine;Laser; ;2.2;99;62.7;0;41;1.5;47.0;2948.0;4.597;2000;24.597;13268.00;6634.00; ;1.0;144312;16.81;2.797;0;0;0;0;0;99;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);33;37;Ranged Laser (Dmg);33;37;Looted;9.3.4;Planet Calypso
Isis LR59 (L);Carbine;Laser; ;2.2;99;62.7;0;41;1.5;47.0;2948.0;4.207;2000;24.207;350.00;10.50;136.49%;1.0;8070;16.54;2.842;0;0;0;0;0;99;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);33;37;Ranged Laser (Dmg);33;37;Looted;;Planet Calypso
Isis LR63;Carbine;Laser; ;2.1;105;60.5;0;41;1.5;49.9;3016.9;5.176;2100;26.176;14852.00;7426.00;30111.00 PED;1.0;143470;17.89;2.788;0;0;0;0;0;105;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);37;42;Ranged Laser (Dmg);37;42;Looted;9.3.2;Planet Calypso
Isis LR63 (L);Carbine;Laser; ;2.1;105;60.5;0;41;1.5;49.9;3016.9;4.800;2100;25.800;388.00;11.64;141.55%;1.0;7841;17.63;2.828;0;0;0;0;0;105;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);37;42;Ranged Laser (Dmg);37;42;Looted;9.3;Planet Calypso
Isis LR65 (L);Carbine;Laser; ;2.1;119;60.5;0;41;1.5;56.5;3419.2;6.177;2300;29.177;477.00;14.31;151.09%;1.0;7491;19.94;2.835;0;0;0;0;0;119;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);46;51;Ranged Laser (Dmg);46;51;Looted;9.3;Planet Calypso
Isis LR66 (L);Carbine;Laser; ; ;139;60.5;0;38;1.6;61.2;3701.6;6.973;2700;33.973;547.00;16.41;152.69%;1.0;7610;21.52;2.844;0;0;0;0;0;139;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);51;55;Ranged Laser (Dmg);51;55;Looted;9.3.6;Planet Calypso
Isis LR68 (L);Carbine;Laser; ;2.1;157;62.7;0;37;1.6;67.3;4218.9; ;3100; ;603.00;18.09; ; ; ; ; ;0;0;0;0;0;157;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);60; ;Ranged Laser (Dmg);60; ;Looted;;Planet Calypso
Isis Lr.47Ag (L);Rifle;Laser; ; ;90;79.2; ;28;2.1;29.2;2311.8; ;1865; ; ; ; ; ; ; ; ;0;0;0;22;0;68;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);18; ;Ranged Laser (Dmg);18; ;Looted;12.5.3;Planet Calypso
Isis Lr.78Pt (L);Carbine;Laser; ; ;196;88.0; ;30;2.0;68.1;5993.7;5.200;4230;47.500;224.00;6.72;136.78%;1.0;4179;23.75;2.868;0;0;0;58;0;138;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);67; ;Ranged Laser (Dmg);67; ;Event, Crafting;12.5.7;Planet Calypso
Isis Project Zero-Eight (L);Pistol;BLP; ;1.6;72;25.3; ;76;0.8;63.4;1603.6;1.700;1530;17.000;290.00;8.70;120.00%;1.0;16548;21.53;2.944;0;0;16;56;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);75; ;Ranged BLP (Dmg);75; ;Looted;;Planet Calypso
Isis Project Zero-Five (L);Pistol;BLP; ;1.6;78;39.6; ;53;1.1;47.9;1896.3;1.700;1702;18.720;201.00;6.03;140.00%;1.0;11469;16.54;2.896;0;0;18;60;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);45; ;Ranged BLP (Dmg);45; ;Looted;;Planet Calypso
Isis Project Zero-Four (L);Pistol;BLP; ;1.6;66;39.6; ;58;1.0;44.3;1755.9;1.378;1450;15.878;170.00;5.09;133.00%;1.0;11968;15.35;2.889;0;0;20;46;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);40;45;Ranged BLP (Dmg);40;45;Looted;12.8;Planet Calypso
Isis Project Zero-Nine (L);Pistol;BLP; ;1.6;75;24.2; ;76;0.8;66.0;1597.8;1.735;1595;17.685;301.00;9.03; ;1.0;16829;22.40;2.947;0;0;15;60;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);80; ;Ranged BLP (Dmg);80; ;Looted;12.8.1;Planet Calypso
Isis Project Zero-One (L);Pistol;BLP; ;1.6;34;37.4; ;53;1.1;20.9;780.7;0.678;760;8.278;58.00;1.59; ;1.0;8321;7.31;2.855;0;0;8;26;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);13; ;Ranged BLP (Dmg);13; ;Looted;12.8.1;Planet Calypso
Isis Project Zero-Seven (L);Pistol;BLP; ;1.6;82;36.3; ;59;1.0;56.0;2034.3;1.716;1780;19.516;243.00;7.29;150.00%;1.0;13737;19.19;2.920;0;0;20;62;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);60;65;Ranged BLP (Dmg);60;65;Looted;12.8.1;Planet Calypso
Isis Project Zero-Six (L);Pistol;BLP; ;1.6;82;39.6; ;54;1.1;51.3;2031.1;1.756;1790;19.656;224.00;6.72;141.00%;1.0;12374;17.69;2.899;0;0;20;62;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);50; ;Ranged BLP (Dmg);50; ;Looted;12.8.1;Planet Calypso
Isis Project Zero-Three;Pistol;BLP; ;1.6;42;38.5; ;58;1.0;28.2;1086.4;0.900;930;10.200;144.00;4.32; ;1.0;15520;9.86;2.862;0;0;10;32;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);23;28;BLP Pistoleer (Hit);23;28;Looted;14.1;Planet Calypso
Isis Project Zero-Three (L);Pistol;BLP; ;1.6;42;38.5; ;58;1.0;28.2;1086.4;0.900;930;10.200;84.00;2.52;123.00%;1.0;9054;9.86;2.862;0;0;10;32;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);20;25;Ranged BLP (Dmg);20;25;Looted;;Planet Calypso
Isis Project Zero-Three MM Edition (L);Pistol;BLP; ;1.6;42;38.5;0;58;1.0;28.2;1086.4;0.011;1018;10.191;1.00;0.03; ;1.0;8819;9.85;2.864;0;0;10;32;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);20; ;Ranged BLP (Dmg);20; ;Looted;12.10.1;Planet Calypso
Isis Project Zero-Two (L);Pistol;BLP; ;1.6;36;37.4; ;59;1.0;24.6;920.2;0.750;800;8.750;69.00; ;113.00%;1.0;9200;8.60;2.859;0;0;6;30;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);16;20;Ranged BLP (Dmg);16;20;Looted;;Planet Calypso
Isis Project Zero-X (L);Pistol;BLP; ; ;81;23.1; ;73;0.8;68.5;1582.2;1.730;1735;19.080;305.00;9.15; ;1.0;17102;23.21;2.950;0;0;17;64;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);85; ;Ranged BLP (Dmg);85; ;Looted;Planet Calypso 2012.5.1;Planet Calypso
Island Slicer (L);Melee; ; ;0.1;31;4.0; ;44;1.4;15.8;63.2; ; ; ;15.00; ; ; ; ; ; ;0;31;0;0;0;0;0;0;0;Yes; ;; ; ; ;Swordsman (Hit);7; ;Swordsman (Dmg);7; ;Crafted;12.4.3;Next Island
Jashonich AP;Pistol;BLP; ;1.2;29;27.5;0;43;1.4;14.4;397.2;3.200;400;7.200;95.00;2.85;0.49 PED;1.0;2880;5.16;2.799;0;0;2;27;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Crafted;;Planet Calypso
Jashonich FP;Pistol;BLP; ;1.2;39;27.5;0;55;1.1;24.8;683.3;3.600;600;9.600;120.00;3.60;47.27 PED;1.0;3234;8.80;2.823;0;0;3;36;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Crafted;;Planet Calypso
Jashonich MP;Pistol;BLP; ;1.2;20;27.5;0;33;1.8;7.6;210.2;2.100;300;5.100;60.00;1.80;0.84 PED;1.0;2772;2.81;2.725;0;0;2;18;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Crafted;;Planet Calypso
Jashonich SIF-A (L);Pistol;BLP; ;1.6;89;34.1; ;70;0.9;72.2;2460.8;1.535;1931;20.845;303.00;9.08; ;1.0;19148;24.32;2.967;0;0;19;70;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);95; ;Ranged BLP (Dmg);95; ;Looted;12.8.2;Planet Calypso
Jashonich SIF-O (L);Pistol;BLP; ;1.6;90;33.0; ;71;0.8;74.0;2442.6; ;1955; ;305.00;9.15; ; ; ; ; ;0;0;19;71;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);100; ;Ranged BLP (Dmg);100; ;Looted;14.3.0.2;Planet Calypso
Jashonich SIF-S (L);Pistol;BLP; ;1.6;87;37.4; ;70;0.9;70.5;2638.3;1.553;1890;20.453;300.00;9.00; ;1.0;18738;23.86;2.956;0;0;19;68;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);90; ;Ranged BLP (Dmg);90; ;Looted;;Planet Calypso
Jester D-1;Carbine;Laser; ;2;8;55.0;0;46;1.3;4.3;234.4;0.020;200;2.020;4.50;0.135;0.19 PED;1.0;21825;1.55;2.752;0;0;0;0;0;8;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso
Jester D-2;Carbine;Laser; ;2.3;12;55.0;0;40;1.5;5.6;305.8;0.060;300;3.060;12.50;0.375;1.14 PED;1.0;20209;2.04;2.725;0;0;0;1;0;11;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso
Jester D-3;Carbine;Laser; ;2.5;23;60.5;0;32;1.9;8.5;515.8;0.730;500;5.730;45.00;1.35;1.86 PED;1.0;5980;3.06;2.790;0;0;0;2;0;21;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso
Jester D-4 (L);Carbine;Laser; ;2.4;28;57.2; ;44;1.4;14.3;816.3;1.080;576;6.840;69.00;2.07; ;1.0;6198;5.02;2.845;0;0;0;2;0;26;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);8;12;Ranged Laser (Dmg);8;12;Crafted;12.10;Planet Calypso
Jester D-5 (L);Carbine;Laser; ;2.4;47;58.3; ;46;1.3;25.0;1460.0;2.000;969;11.690;120.00;3.60; ;1.0;5820;8.96;2.794;0;0;0;5;0;42;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);17; ;Ranged Laser (Dmg);17; ;Crafted;12.10;Planet Calypso
Jester D-6 (L);Carbine;Laser; ;2.4;71;59.4; ;41;1.5;33.7;2002.9;3.000;1420;17.200;199.00; ; ;1.0;6634;11.75;2.869;0;0;0;0;0;71;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);26; ;Ranged Laser (Dmg);26; ;Crafted;12.10;Planet Calypso
Jester D-7 (L);Carbine;Laser; ;2.4;71;60.5; ;45;1.3;37.0;2239.0;3.000;1419;17.190;219.00;6.57; ;1.0;7081;12.89;2.871;0;0;0;0;0;71;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);30; ;Ranged Laser (Dmg);30; ;Crafted;12.10;Planet Calypso
Jimman Suite 2ed;Pistol;BLP; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit); ; ;Ranged BLP (Dmg); ; ;Crafted;;Planet Calypso
Jimman Suite;Pistol;BLP; ;1.2;65;49.5;0;19;3.2;14.3;708.1;4.600;1200;16.600;162.00;4.86;128.74 PED;1.0;3417;5.26;2.721;0;0;0;0;6;53;0;6;0;No;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;100;Ranged BLP (Dmg);0;100;Crafted;;Planet Calypso
Jonah's Wiles Destroyer (L);Rifle;Laser; ; ;63;61.6; ;61;1.0;44.5;2742.1;1.800;1370;15.500;100.00; ; ;1.0;5556;15.76;2.825;0;0;0;0;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);36; ;Ranged Laser (Dmg);36; ;Looted;;Planet Cyrene
JUELZ MIC-Killa SG-1 (L);Rifle;BLP; ;4.6;20;110.0;0;33;1.8;7.6;840.9;0.997;390;4.897;19.50;0.585; ;1.0;1898;2.69;2.838;0;0;10;10;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);1; ;Ranged BLP (Dmg);1; ;Crafted;;ROCKtropia
JUELZ MIC-Killa SG-2 (L);Rifle;BLP; ;4.6;24;110.0;0;37;1.6;10.3;1131.5;1.173;469;5.863;22.50; ; ;1.0;1919;3.62;2.845;0;0;0;0;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);2; ;Ranged BLP (Dmg);2; ;Crafted;;ROCKtropia
JUELZ MIC-Killa SG-3 (L);Rifle;BLP; ;4.6;28;120.0;0;39;1.5;12.6;1517.9; ;547; ;27.50;0.825;370.00%; ; ; ; ;0;0;14;14;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);3; ;Ranged BLP (Dmg);3; ;Crafted;;ROCKtropia
JUELZ MIC-Killa SG-ULTRA (L);Rifle;BLP; ;4.6;90;130.0; ;74;0.8;77.1;10028.8;2.490;389;6.380;52.00;1.56; ;1.0;2026;7.87;9.804;0;0;40;50;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);3; ;Ranged BLP (Dmg);3; ;Looted;11.7.1;ROCKtropia
Jungle Knife (L);Melee;Shortblades; ;0.1;30;8.0;0;44;1.4;15.3;122.3; ;0; ;16.00; ; ; ; ; ; ;15;15;0;0;0;0;0;0;0;Yes; ;; ; ; ;Knifefighter (Hit);7; ;Knifefighter (Dmg);7; ;Crafted;12.4.3;Next Island
Kaiser-Graf HVMR-1;Rifle;Gauss; ;5;39;60.5;0;35;1.7;15.8;956.6;0.686;900;9.686;135.00;4.05;4705.67 PED;1.0;19089;5.65;2.798;0;0;0;39;0;0;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Gauss Sniper (Hit);0;100;Ranged Gauss (Dmg);0;100;Looted;;Planet Calypso
Kaiser-Graf HVMR-2;Rifle;Gauss; ;3.5;56;69.3; ;38;1.6;24.6;1708.2; ;1000; ;154.00;4.62; ; ; ; ; ;0;0;0;56;0;0;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Gauss Sniper (Hit);0;100;Ranged Gauss (Dmg);0;100; ;12.5.7;Planet Calypso
Karma Killer;Pistol;Laser; ;2.3;44;38.5;0;61;1.0;31.1;1197.0;0.650;1000;10.650;99.00;2.97;60.00 PED;1.0;14774;10.83;2.871;0;0;0;4;0;40;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Crafted;;Planet Calypso
Karma Killer (L);Pistol;Laser; ;2.3;44;37.4; ;61;1.0;31.1;1162.8;1.700;895;10.650;150.00; ; ;1.0;8824;10.83;2.871;0;0;0;4;0;40;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);23; ;Ranged Laser (Dmg);23; ;Crafted;;Planet Calypso
Katsuichi Brilliance Retro (L);Melee;Longblades; ;1.9;47;8.0; ;51;1.2;27.8;222.1;11.410;0;11.410;138.00; ; ;1.0;1210;9.70;2.863;0;47;0;0;0;0;0;0;0;Yes; ;; ; ; ;Swordsman (Hit);20; ;Swordsman (Dmg);20; ;Looted;12.8.1;Planet Calypso
Katsuichi Courage Retro (L);Melee;Longblades; ;1.9;54;8.0; ;53;1.1;33.2;265.2;13.040;0;13.040;157.00;4.71; ;1.0;1168;11.52;2.878;0;54;0;0;0;0;0;0;0;Yes; ;; ; ; ;Swordsman (Hit);25;30;Swordsman (Dmg);25;30;Looted;12.8.1;Planet Calypso
Katsuichi Destiny Retro (L);Melee;Longblades; ;1.9;70;8.0; ;54;1.1;43.8;350.3;16.750;0;16.750;214.00;6.42; ;1.0;1240;15.07;2.904;0;70;0;0;0;0;0;0;0;Yes; ;; ; ; ;Swordsman (Hit);40;45;Swordsman (Dmg);40;45;Looted;12.8.1;Planet Calypso
Katsuichi Determination;Melee;Longblades; ;0.9;70;5.0;0;45;1.3;36.5;182.4;16.900;0;16.900;123.00;3.69;35.56 PED;1.0;706;12.68;2.879;0;70;0;0;0;0;0;0;0;No; ;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Crafted;;Planet Calypso
Katsuichi Determination, SGA Edition;Melee;Longblades; ;0.9;70;5.0;0;46;1.3;37.3;186.5;16.900;0;16.900;123.00;3.69;820.71 PED;1.0;706;12.96;2.879;0;70;0;0;0;0;0;0;0;No; ;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Crafted;10.0.14;Planet Calypso
Katsuichi Glory Retro (L);Melee;Longblades; ;1.9;72;8.0; ;57;1.1;47.5;380.3;17.210;0;17.210;229.00;6.87; ;1.0;1291;16.35;2.908;0;72;0;0;0;0;0;0;0;Yes; ;; ; ; ;Swordsman (Hit);45; ;Swordsman (Dmg);45; ;Looted;12.9;Planet Calypso
Katsuichi Honor;Melee;Longblades; ;1.2;56;5.0;0;43;1.4;27.9;139.5;13.000;0;13.000;79.00;2.37;14.23 PED;1.0;590;9.32;2.994;0;56;0;0;0;0;0;0;0;No; ;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Crafted;;Planet Calypso
Katsuichi Pride;Melee;Longblades; ;1.4;75;5.0;0;37;1.6;32.1;160.7;17.700;0;17.700;107.00;3.21;166.04 PED;1.0;587;10.91;2.945;0;75;0;0;0;0;0;0;0;No; ;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Crafted;;Planet Calypso
Katsuichi Resolve Retro (L);Melee;Longblades; ;1.9;76;8.0; ;61;1.0;53.7;429.6;18.100;0;18.100;252.00;7.56; ;1.0;1351;18.40;2.918;0;76;0;0;0;0;0;0;0;Yes; ;; ; ; ;Swordsman (Hit);55;60;Swordsman (Dmg);55;60;Looted;Planet Calypso 2012.5.1;Planet Calypso
Katsuichi Splendor Retro (L);Melee;Longblades; ;1.9;78;8.0; ;68;0.9;61.4;491.5;18.460;0;18.460;270.00;8.10; ;1.0;1419;20.92;2.937;0;78;0;0;0;0;0;0;0;Yes; ;; ; ; ;Swordsman (Hit);70; ;Swordsman (Dmg);70; ;Looted;12.8.1;Planet Calypso
Katsuichi Valor;Melee;Longblades; ;1.2;67;5.0;0;40;1.5;31.0;155.2;15.700;0;15.700;94.00;2.82;18.57 PED;1.0;581;10.47;2.966;0;67;0;0;0;0;0;0;0;No; ;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Crafted;;Planet Calypso
Kesmek Bett;Melee;Shortblades; ;1.5;64;3.0;0;53;1.1;39.3;117.9;15.661;0;15.661;10496.00; ;2270.02 PED;1.0;67020;13.83;2.840;49;15;0;0;0;0;0;0;0;Yes; ;; ; ; ;Knifefighter (Hit);26; ;Knifefighter (Dmg);26; ;Crafted;;Planet Calypso
Kesmek Bett (L);Melee;Shortblades; ;1.5;64;3.0;0;53;1.1;39.3;117.9;15.450;0;15.450;1010.00;30.30;112.00%;1.0;6342;13.65;2.879;49;15;0;0;0;0;0;0;0;Yes; ;; ; ; ;Knifefighter (Hit);26;30;Knifefighter (Dmg);26;30;Crafted;;Planet Calypso
