Motorhead;Royalty L28;2300; ; ;99; ; ;Great;28;22770; ; ;40;40;20;230;240; ; ; ; ; ; ; ; ; 
Motorhead;Royalty L30;2600; ; ;115; ; ;Great;30;29900; ; ;41;40;20;260;260; ; ; ; ; ; ; ; ; 
Motorhead;Royalty L32;2800; ; ; ; ; ;Great;32; ; ; ;42;40;20;280;300; ; ; ; ; ; ; ; ; 
Motorhead;Royalty L33;2900; ; ; ; ; ;Great;33; ; ; ;43;40;20;290;340; ; ; ; ; ; ; ; ; 
Motorhead;Prince L34;3000; ; ; ; ; ;Great;34; ; ; ;44;40;20;300;380; ; ; ; ; ; ; ; ; 
Motorhead;King L38;4000; ; ;146; ; ;Great;38;58400; ; ;44;40;20;400;400; ; ; ; ; ; ; ; ; 
Motorhead;God L43; ; ; ; ; ; ; ;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Motorhead Mega-Mouth;Single Maturity Mob;200; ; ;5; ; ;Minimal;2;100; ; ;31;30;34;20;15; ; ; ; ; ; ; ; ; 
Motörhead Security;Bandit;510; ; ;43; ; ;Medium;18;2193; ; ;44;35;35;51;48; ; ; ; ; ; ; ; ; 
Motörhead Security;Guard;590; ; ;49; ; ;Medium;15;2891; ; ;45;35;35;59;53; ; ; ; ; ; ; ; ; 
Motörhead Security;Outcast;450; ; ;35; ; ;Limited;16;1575; ; ;42;35;35;45;41; ; ; ; ; ; ; ; ; 
Motörhead Security;Raider;670; ; ; ; ; ;Medium;22; ; ; ;47;36;36;67;62; ; ; ; ; ; ; ; ; 
Motörhead Security;Clan Warlord;1500; ; ; ; ; ;Huge; ; ; ; ;60;45;45;150;133; ; ; ; ; ; ; ; ; 
Motörhead Security;Champion;1310; ; ;75; ; ;Great; ;9825; ; ;58;43;32;131;118; ; ; ; ; ; ; ; ; 
Motörhead Security;Warlord;1150; ; ; ; ; ;Great; ; ; ; ;55;41;41;115;104; ; ; ; ; ; ; ; ; 
Motörhead Security;Berserker;880; ; ; ; ; ;Large;24; ; ; ;51;38;38;88;85; ; ; ; ; ; ; ; ; 
Motörhead Security;Warrior;770; ; ; ; ; ;Large;21; ; ; ;49;37;37;77;74; ; ; ; ; ; ; ; ; 
Motörhead Security;Hunter;1000; ; ; ; ; ;Large;32; ; ; ;53;40;40;100;94; ; ; ; ; ; ; ; ; 
Mountain Boar;Young;300; ; ;20; ; ;Small;5;600; ; ;25;10;10;30;15; ; ; ; ; ; ; ; ; 
Mountain Boar;Mature;320; ; ;29; ; ; ;7;928; ; ;25;10;10;32;15; ; ; ; ; ; ; ; ; 
Mountain Boar;Old;340; ; ; ; ; ;Limited;8; ; ; ;25;10;15;34;30; ; ; ; ; ; ; ; ; 
Mountain Boar;Provider; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Mountain Boar;Leader;380; ; ; ; ; ; ;11; ; ; ;15;10;10;38;30; ; ; ; ; ; ; ; ; 
Mountain Boar;Dominant; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Mountain Boar;Alpha;420; ; ; ; ; ; ; ; ; ; ;25;10;30;42;10; ; ; ; ; ; ; ; ; 
Mountain Boar;Old Alpha;440; ; ; ; ; ; ;13; ; ; ;15;15;30;44;30; ; ; ; ; ; ; ; ; 
Mountain Boar;Prowler;460; ; ; ; ; ;Large;15; ; ; ;15;15;20;46;30; ; ; ; ; ; ; ; ; 
Mountain Boar;Stalker;500; ; ; ; ; ;Large;18; ; ; ;50;50;50;50;50; ; ; ; ; ; ; ; ; 
Mourner;Old;240; ; ;45; ; ;Medium;9;1080; ; ;10;10;10;24;18; ; ; ; ; ; ; ; ; 
Mourner;Provider;280; ; ;55; ; ;Medium;10;1540; ; ;10;10;10;28;20; ; ; ; ; ; ; ; ; 
Mourner;Guardian;340; ; ; ; ; ;Large;13; ; ; ;10;10;10;34;19; ; ; ; ; ; ; ; ; 
Mourner;Dominant;410; ; ;60; ; ;Large;14;2460; ; ;10;10;10;41;20; ; ; ; ; ; ; ; ; 
Mourner;Mature;200; ; ;30; ; ;Limited;8;600; ; ;10;10;10;20;16; ; ; ; ; ; ; ; ; 
Mourner;Young;120; ; ;20; ; ;Small;5;240; ; ;10;10;10;12;14; ; ; ; ; ; ; ; ; 
Mourner;Alpha;450; ; ;73; ; ;Large; ;3285; ; ;10;10;10;45;21; ; ; ; ; ; ; ; ; 
Mourner;Old Alpha;510; ; ;72; ; ;Large; ;3672; ; ;10;10;10;51;23; ; ; ; ; ; ; ; ; 
Mourner;Prowler;560; ; ;75; ; ;Large; ;4200; ; ;12;10;10;56;25; ; ; ; ; ; ; ; ; 
Mourner;Stalker; ; ; ;82; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Muck Jaw;Alpha;2450; ; ;225; ; ;Huge;49;55125; ; ;60;21;10;245;260; ; ; ; ; ; ; ; ; 
Mulaak'f;Guard;1530; ; ;129; ; ;Great;57;19737; ; ;57;32;21;153;138; ; ; ; ; ; ; ; ; 
Mulaak'f;Outcast;1330; ; ;103; ; ;Great;46;13699; ; ;55;30;20;133;120; ; ; ; ; ; ; ; ; 
Mulaak'f;Bandit;1450; ; ;118; ; ;Great;52;17110; ; ;56;31;21;145;129; ; ; ; ; ; ; ; ; 
Mulaak'f;Raider;1620; ; ;140; ; ;Great;61;22680; ; ;59;33;22;162;147; ; ; ; ; ; ; ; ; 
Mulaak'f;Warrior;1720; ; ;151; ; ;Great;66;25972; ; ;60;35;22;172;156; ; ; ; ; ; ; ; ; 
Mulaak'f;Berserker;1830; ; ;162; ; ;Huge;71;29646; ; ;61;36;23;183;165; ; ; ; ; ; ; ; ; 
Mulaak'f;Hunter;1920; ; ;173; ; ;Huge;76;33216; ; ;62;37;23;192;174; ; ; ; ; ; ; ; ; 
Mulaak'f;Warlord;2010; ; ;184; ; ;Huge;81;36984; ; ;63;38;24;201;183; ; ; ; ; ; ; ; ; 
Mulaak'f;Champion;2110; ; ;194; ; ;Huge;85;40934; ; ;64;39;24;211;192; ; ; ; ; ; ; ; ; 
Mulaak'f;Clan Warlord;2210; ; ;207; ; ;Huge;91;45747; ; ;65;40;25;221;201; ; ; ; ; ; ; ; ; 
Mulholland Boy;Black bandana, carrying sword;100; ; ;10; ; ;Minimal; ;100; ; ;20;30;11;10;15; ; ; ; ; ; ; ; ; 
Mulholland Boy;Stripey vest, blonde hair, baseball bal;100; ; ;9; ; ;Minimal;3;90; ; ;31;30;34;10;45; ; ; ; ; ; ; ; ; 
Mulholland Boy;ND cap and basball bat;120; ; ; ; ; ;Minimal;4; ; ; ;31;30;34;12;45; ; ; ; ; ; ; ; ; 
Mulholland Boy;White vest, no weapons;110; ; ; ; ; ;Minimal;3; ; ; ;31;30;34;11;45; ; ; ; ; ; ; ; ; 
Mulholland Boy;White vest, bandana, two pistols;110; ; ; ; ; ;Minimal;4; ; ; ;31;30;34;11;45; ; ; ; ; ; ; ; ; 
Mulholland Boy;Blue vest, two pistols;120; ; ; ; ; ;Minimal;3; ; ; ;31;30;34;12;45; ; ; ; ; ; ; ; ; 
Mulholland Boy;Black and red vest, bandana, sword;100; ; ;9; ; ;Minimal;4;90; ; ;31;30;34;10;45; ; ; ; ; ; ; ; ; 
Mulholland Boy;Blue shirt, blue bandana, two pistols;100; ; ; ; ; ;Minimal;3; ; ; ;31;30;34;10;45; ; ; ; ; ; ; ; ; 
Mulholland Boy;Black hair, black clothes, dancing, kicks;100; ; ;8; ; ;Minimal;3;80; ; ;31;30;34;10;45; ; ; ; ; ; ; ; ; 
Mulholland Boy;Green shirt, bandana, carries a crow bar;110; ; ; ; ; ;Minimal; ; ; ; ;31;30;34;11;45; ; ; ; ; ; ; ; ; 
Mulholland Boy;ND shirt and crow bar;100; ; ;7; ; ;Minimal;3;70; ; ;31;30;34;10;45; ; ; ; ; ; ; ; ; 
Mulholland Boy;White vest, head phones, dancing;100; ; ;10; ; ;Minimal;11;100; ; ;20;30;11;10;15; ; ; ; ; ; ; ; ; 
Mulholland Boy;Black clothes, dances, spins on one hand;100; ; ; ; ; ;Minimal;11; ; ; ;20;30;11;10;15; ; ; ; ; ; ; ; ; 
Mulholland Boy;Black jacket, sun glasses, no weapon;100; ; ;10; ; ;Minimal;11;100; ; ;20;30;11;10;15; ; ; ; ; ; ; ; ; 
Mulholland Boy;Afro hair, shirt, baseball bat;100; ; ; ; ; ;Minimal;3; ; ; ;31;30;34;10;45; ; ; ; ; ; ; ; ; 
Mulholland Boy;Red shirt, red bandana, two pistols;100; ; ;6; ; ;Minimal;3;60; ; ;31;30;34;10;45; ; ; ; ; ; ; ; ; 
Mulmun;Hunter;930;100;9.3;73; ; ;Large;39;6789; ; ;43;23;23;93;97; ; ; ; ; ; ; ; ; 
Mulmun;Raider;730;100;7.3;52; ; ;Medium;22;3796; ; ;42;22;22;73;83; ; ; ; ; ; ; ; ; 
Mulmun;Warrior;790;100;7.9;59; ; ;Medium;24;4661; ; ;42;22;22;79;88; ; ; ; ; ; ; ; ; 
Mulmun;Bandit;590;100;5.9;36; ; ;Limited;17;2124; ; ;41;21;21;59;74; ; ; ; ; ; ; ; ; 
Mulmun;Guard;660;100;6.6;44; ; ;Medium;19;2904; ; ;41;21;21;66;79; ; ; ; ; ; ; ; ; 
Mulmun;Champion;1060;100;10.6; ; ; ;Large; ; ; ; ;44;24;24;106;106; ; ; ; ; ; ; ; ; 
Mulmun;Warlord;990;100;9.9; ; ; ;Large;42; ; ; ;44;24;24;99;101; ; ; ; ; ; ; ; ; 
Mulmun;Berserker;950;100;9.5;66; ; ;Large;38;6270; ; ;43;23;23;95;92; ; ; ; ; ; ; ; ; 
Mulmun;Clan Warlord;1140;100;11.4; ; ; ;Large; ; ; ; ;45;25;25;114;110; ; ; ; ; ; ; ; ; 
Mulmun;Outcast;510;100;5.1;28; ; ;Small;14;1428; ; ;40;20;20;51;70; ; ; ; ; ; ; ; ; 
Mulmun;Clan Leader Elite;17200; ; ; ; ; ;Great;98; ; ; ;69;42;42;1720;133; ; ; ; ; ; ; ; ; 
Mulmun;Looter Elite;14300; ; ;120; ; ;Great;74;171600; ; ;65;34;34;1430;117; ; ; ; ; ; ; ; ; 
Mulmun;Overseer Elite;15600; ; ; ; ; ;Great;90; ; ; ;67;39;39;1560;125; ; ; ; ; ; ; ; ; 
Mulmun;Vigg;29360; ; ; ; ; ;Immense; ; ; ; ;83;73;73;2936;148; ; ; ; ; ; ; ; ; 
Mulmun;Demp;27200; ; ; ; ; ;Immense; ; ; ; ;78;64;64;2720;140; ; ; ; ; ; ; ; ; 
Muluk-Hir;Guard;1190;100;11.9;97;32.3;20;Large;39;11543; ; ;47;26;21;119;103; ; ; ; ; ; ; ; ; 
Muluk-Hir;Warlord;1530;100;15.3;131;43.7;20;Great;56;20043; ; ;52;30;24;153;124; ; ; ; ; ; ; ; ; 
Muluk-Hir;Clan Warlord;1670;100;16.7;156;52;20;Great;63;26052; ; ;54;31;25;167;133; ; ; ; ; ; ; ; ; 
Muluk-Hir;Warrior;1270;100;12.7;109;36.3;20;Great;44;13843; ; ;49;28;22;127;110; ; ; ; ; ; ; ; ; 
Muluk-Hir;Outcast;970;100;9.7;76;25.3;20;Large;32;7372; ; ;45;25;20;97;98; ; ; ; ; ; ; ; ; 
Muluk-Hir;Raider;1210;100;12.1;102.6;34.2;20;Great;42;12415; ; ;48;27;22;121;106; ; ; ; ; ; ; ; ; 
Muluk-Hir;Berserker;1360;100;13.6;118;39.3;20;Great;48;16048; ; ;50;28;23;136;113; ; ; ; ; ; ; ; ; 
Muluk-Hir;Bandit;1080;100;10.8;89;29.7;20;Large;36;9612; ; ;46;26;21;108;103; ; ; ; ; ; ; ; ; 
Muluk-Hir;Hunter;1440;100;14.4;124.7;41.6;20;Great;52;17957; ; ;51;29;23;144;114; ; ; ; ; ; ; ; ; 
Muluk-Hir;Champion;1600;100;16;143;47.7;20;Great;59;22880; ; ;53;30;24;160;120; ; ; ; ; ; ; ; ; 
Mutant Boar;Old Alpha;250; ; ;55; ; ;Large;14;1375; ; ;25;25;25;25;25; ; ; ; ; ; ; ; ; 
Mutant Boar;Alpha;200; ; ; ; ; ;Medium;13; ; ; ;25;20;20;20;20; ; ; ; ; ; ; ; ; 
Mutant Boar;Prowler;300; ; ; ; ; ;Large; ; ; ; ;30;30;30;30;30; ; ; ; ; ; ; ; ; 
Mutant Boar;Dominant;300; ; ;41; ; ;Medium;12;1230; ; ;15;0;15;30;15; ; ; ; ; ; ; ; ; 
Mutant Boar;Young;60; ; ;25; ; ;Small;4;150; ; ;25;6;6;6;6; ; ; ; ; ; ; ; ; 
Mutant Boar;Old;50; ; ;34; ; ;Limited;6;170; ; ;25;5;5;5;5; ; ; ; ; ; ; ; ; 
Mutant Boar;Mature;60; ; ;28; ; ;Limited;6;168; ; ;25;6;6;6;6; ; ; ; ; ; ; ; ; 
Mutant Boar;Provider;200; ; ;34; ; ;Limited;9;680; ; ;25;0;10;20;10; ; ; ; ; ; ; ; ; 
Mutant Boar;Leader;240; ; ; ; ; ;Medium;10; ; ; ;20;0;12;24;12; ; ; ; ; ; ; ; ; 
Mutant Boar;Stalker; ; ; ;49; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Navi;Alpha;1590; ; ;135; ; ;Great;31;21465; ; ;5;20;5;159;5; ; ; ; ; ; ; ; ; 
Navi;Stalker;1760; ; ;162; ; ;Huge;38;28512; ; ;5;20;5;176;5; ; ; ; ; ; ; ; ; 
Navi;Old Alpha;1660; ; ;155; ; ;Great;33;25730; ; ;5;20;5;166;5; ; ; ; ; ; ; ; ; 
Navi;Dominant;1570; ; ; ; ; ;Great;30; ; ; ;5;20;5;157;5; ; ; ; ; ; ; ; ; 
Navi;Prowler;1700; ; ;150; ; ;Great;34;25500; ; ;5;20;5;170;5; ; ; ; ; ; ; ; ; 
Navi;Young;960; ; ;48; ; ;Medium;11;4608; ; ;5;20;5;96;5; ; ; ; ; ; ; ; ; 
Navi;Provider;1240; ; ; ; ; ;Great;23; ; ; ;5;20;5;124;5; ; ; ; ; ; ; ; ; 
Navi;Mature;1000; ; ; ; ; ;Medium;13; ; ; ;5;20;5;100;5; ; ; ; ; ; ; ; ; 
Navi;Old;1080; ; ; ; ; ;Large;16; ; ; ;5;20;5;108;5; ; ; ; ; ; ; ; ; 
Navi;Guardian;1480; ; ; ; ; ;Great;27; ; ; ;5;20;5;148;5; ; ; ; ; ; ; ; ; 
Neconu;Young;900; ; ;110; ; ;Great;21;9900; ; ;95;30;10;90;90; ; ; ; ; ; ; ; ; 
Neconu;Mature;1100; ; ;122; ; ;Great;23;13420; ; ;100;40;5;110;95; ; ; ; ; ; ; ; ; 
Neconu;Old;1150; ; ;126; ; ;Great;24;14490; ; ;104;42;5;115;96; ; ; ; ; ; ; ; ; 
Neconu;Provider;1170; ; ;132; ; ;Great;25;15444; ; ;101;43;4;117;102; ; ; ; ; ; ; ; ; 
Neconu;Guardian;1250; ; ;142; ; ;Great;26;17750; ; ;110;43;5;125;110; ; ; ; ; ; ; ; ; 
Neconu;Alpha;1450; ; ;155; ; ; ; ;22475; ; ; ; ; ;145; ; ; ; ; ; ; ; ; ; 
Neconu;Dominant;1330; ; ; ; ; ;Great; ; ; ; ;110;43;5;133;110; ; ; ; ; ; ; ; ; 
Neconu;Stalker;1800; ; ;190; ; ;Huge; ;34200; ; ;123;45;3;180;120; ; ; ; ; ; ; ; ; 
Neconu;Prowler;1670; ; ; ; ; ;Huge;33; ; ; ;116;45;3;167;115; ; ; ; ; ; ; ; ; 
Neconu;Old Alpha;1670; ; ; ; ; ;Huge;32; ; ; ;115;45;3;167;113; ; ; ; ; ; ; ; ; 
NEVERDIE Dragon;Old;4210; ; ;215; ; ;Huge;70;90515; ; ;97;125;90;421;274; ; ; ; ; ; ; ; ; 
NEVERDIE Dragon;Provider;4830; ; ; ; ; ; ;78; ; ; ;102;133;95;483;329; ; ; ; ; ; ; ; ; 
NEVERDIE Dragon;Stalker;10500; ; ; ; ; ;Immense;188; ; ; ;131;179;125;1050;990; ; ; ; ; ; ; ; ; 
NEVERDIE Dragon;Prowler;9300; ; ; ; ; ;Immense;167; ; ; ;125;171;120;930;824; ; ; ; ; ; ; ; ; 
NEVERDIE Dragon;Old Alpha;8360; ; ; ; ; ;Immense;148; ; ; ;120;163;115;836;686; ; ; ; ; ; ; ; ; 
NEVERDIE Dragon;Alpha;7290; ; ; ; ; ;Immense;132; ; ; ;115;156;110;729;571; ; ; ; ; ; ; ; ; 
NEVERDIE Dragon;Dominant;6350; ; ;250; ; ;Immense;117;158750; ; ;111;148;105;635;475; ; ; ; ; ; ; ; ; 
NEVERDIE Dragon;Guardian;5540; ; ; ; ; ;Immense;88; ; ; ;106;140;100;554;396; ; ; ; ; ; ; ; ; 
NEVERDIE Dragon;Mature;3670; ; ;207; ; ;Huge;62;75969; ; ;94;117;85;367;228; ; ; ; ; ; ; ; ; 
NEVERDIE Dragon;Young;3200; ; ;173; ; ;Huge;56;55360; ; ;90;110;80;320;190; ; ; ; ; ; ; ; ; 
NEVERDIE Dragon;Legend;1000000; ; ; ; ; ;Medium; ; ; ; ;35;30;32;100000;12; ; ; ; ; ; ; ; ; 
Nexnecis;Young;450; ; ;44; ; ;Medium;13;1980; ; ;18;15;5;45;17; ; ; ; ; ; ; ; ; 
Nexnecis;Mature;520; ; ;57; ; ;Medium;16;2964; ; ;18;15;5;52;17; ; ; ; ; ; ; ; ; 
Nexnecis;Provider;590; ; ;79; ; ;Large;21;4661; ; ;18;15;5;59;19; ; ; ; ; ; ; ; ; 
Nexnecis;Old;550; ; ;70; ; ;Large;18;3850; ; ;18;15;5;55;17; ; ; ; ; ; ; ; ; 
Nexnecis;Alpha;880; ; ; ; ; ;Great;30; ; ; ;18;18;5;88;20; ; ; ; ; ; ; ; ; 
Nexnecis;Dominant;820; ; ;99; ; ;Great;28;8118; ; ;18;15;5;82;20; ; ; ; ; ; ; ; ; 
Nexnecis;Guardian;770; ; ;90; ; ;Large; ;6930; ; ;18;15;5;77;20; ; ; ; ; ; ; ; ; 
Nexnecis;Old Alpha;970; ; ; ; ; ;Great;35; ; ; ;18;18;5;97;20; ; ; ; ; ; ; ; ; 
Nexnecis;Prowler;1100; ; ;140; ; ;Great;39;15400; ; ;18;19;5;110;22; ; ; ; ; ; ; ; ; 
Nexnecis;Stalker;1180; ; ; ; ; ;Great;43; ; ; ;18;20;5;118;22; ; ; ; ; ; ; ; ; 
Northern Hitman;LVL 24;500; ; ; ; ; ; ;24; ; ; ; ; ; ;50; ; ; ; ; ; ; ; ; ; 
Northern Hitman;LVL 25;500; ; ; ; ; ; ;25; ; ; ; ; ; ;50; ; ; ; ; ; ; ; ; ; 
Northern Hitman;LVL 27;500; ; ; ; ; ; ;27; ; ; ; ; ; ;50; ; ; ; ; ; ; ; ; ; 
Northern Hitman;LVL 26;500; ; ; ; ; ; ;26; ; ; ; ; ; ;50; ; ; ; ; ; ; ; ; ; 
Nusul;Young;330; ; ;16; ; ;Minimal;4;528; ; ;6;5;7;33;5; ; ; ; ; ; ; ; ; 
Nusul;Mature;350; ; ;17; ; ;Minimal;4;595; ; ;7;5;7;35;6; ; ; ; ; ; ; ; ; 
Nusul;Old;370;632;0.59;18; ; ;Minimal;5;666; ; ;8;5;7;37;7; ; ; ; ; ; ; ; ; 
Nusul;Provider;470; ; ;23; ; ;Small;6;1081; ; ;9;5;7;47;8; ; ; ; ; ; ; ; ; 
Nusul;Guardian;480; ; ;23; ; ;Small;7;1104; ; ;10;5;7;48;9; ; ; ; ; ; ; ; ; 
Nusul;Stalker;610; ; ;31; ; ;Limited;12;1891; ; ;15;5;7;61;14; ; ; ; ; ; ; ; ; 
Nusul;Old Alpha;570; ; ;28; ; ;Small;11;1596; ; ;13;5;7;57;12; ; ; ; ; ; ; ; ; 
Nusul;Prowler;590; ; ;29; ; ;Small;11;1711; ; ;14;5;7;59;13; ; ; ; ; ; ; ; ; 
Nusul;Alpha;530; ; ;26; ; ;Small;9;1378; ; ;12;5;7;53;11; ; ; ; ; ; ; ; ; 
Nusul;Dominant;510; ; ;25; ; ;Small;8;1275; ; ;11;5;7;51;10; ; ; ; ; ; ; ; ; 
Nusul;Puny;10; ; ;3; ; ;Minimal;0;3; ; ;2;5;2;1;4; ; ; ; ; ; ; ; ; 
Nusul Mutated;Young;460; ; ; ; ; ;Limited;6; ; ; ;6;5;7;46;5; ; ; ; ; ; ; ; ; 
Oculus;Young;900; ; ;66; ; ;Large;14;5940; ; ;23;90;115;90;90; ; ; ; ; ; ; ; ; 
Oculus;Mature;950; ; ;67; ; ;Large; ;6365; ; ;15;90;111;95;11; ; ; ; ; ; ; ; ; 
Oculus;Old;990; ; ;75; ; ;Large;18;7425; ; ;16;90;112;99;15; ; ; ; ; ; ; ; ; 
Oculus;Provider;1090; ; ;89; ; ;Large;20;9701; ; ;23;90;115;109;20; ; ; ; ; ; ; ; ; 
Oculus;Guardian;1230; ; ;101; ; ;Great;21;12423; ; ;25;94;116;123;22; ; ; ; ; ; ; ; ; 
Oculus;Dominant;1270; ; ;108; ; ;Great;22;13716; ; ;25;95;118;127;22; ; ; ; ; ; ; ; ; 
Oculus;Old Alpha;1550; ; ; ; ; ;Great;27; ; ; ;25;99;120;155;25; ; ; ; ; ; ; ; ; 
Oculus;Alpha;1330; ; ; ; ; ;Great;23; ; ; ;25;99;118;133;24; ; ; ; ; ; ; ; ; 
Oculus;Prowler;1600; ; ; ; ; ; ;28; ; ; ; ; ; ;160; ; ; ; ; ; ; ; ; ; 
Oculus;Stalker;1730; ; ; ; ; ;Huge;31; ; ; ;25;102;120;173;25; ; ; ; ; ; ; ; ; 
Old Jack;(No Level Name);1300; ; ; ; ; ;Great;59; ; ; ;91;10;10;130;45; ; ; ; ; ; ; ; ; 
Old Wolf;Old;570; ; ;38; ; ;Limited; ;2166; ; ;39;16;15;57;21; ; ; ; ; ; ; ; ; 
Old Wolf;Provider;630; ; ; ; ; ;Limited; ; ; ; ;40;16;16;63;22; ; ; ; ; ; ; ; ; 
Old Wolf;Dominant;740; ; ;42; ; ;Medium; ;3108; ; ;41;17;18;74;23; ; ; ; ; ; ; ; ; 
Old Wolf;Young;450; ; ;28; ; ;Small; ;1260; ; ;39;15;13;45;20; ; ; ; ; ; ; ; ; 
Old Wolf;Old Alpha; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Old Wolf;Alpha;800; ; ; ; ; ;Medium; ; ; ; ;41;18;19;80;23; ; ; ; ; ; ; ; ; 
Old Wolf;Guardian;690; ; ; ; ; ;Medium; ; ; ; ;40;17;17;69;22; ; ; ; ; ; ; ; ; 
Old Wolf;Mature;510; ; ; ; ; ;Limited; ; ; ; ;39;15;14;51;21; ; ; ; ; ; ; ; ; 
Omegaman;Single Maturity Mob;17100; ; ; ; ; ;Great;57; ; ; ;100;100;100;1710;100; ; ; ; ; ; ; ; ; 
Oratan;Vandal;900; ; ;80;26.7;20;Large;21;7200; ; ;34;15;25;90;42; ; ; ; ; ; ; ; ; 
Oratan;Thug;290;30;9.67;16;5.3;20;Limited;6;464; ; ;31;15;25;29;30; ; ; ; ; ; ; ; ; 
Oratan;Thief;640;53;12.08;50;16.7;20;Medium;18;3200; ; ;33;15;25;64;38; ; ; ; ; ; ; ; ; 
Oratan;Bandit;440; ; ;25;8.3;20;Limited;10;1100; ; ;32;15;25;44;34; ; ; ; ; ; ; ; ; 
Oratan;Looter;1200; ; ;95;31.7;20;Large;25;11400; ; ;35;15;25;120;46; ; ; ; ; ; ; ; ; 
Oratan;Rogue;1960; ; ;128;42.7;20;Great;36;25088; ; ;37;15;25;196;54; ; ; ; ; ; ; ; ; 
Oratan;Villain;2400; ; ;151;50.3;20;Great;41;36240; ; ;38;15;25;240;58; ; ; ; ; ; ; ; ; 
Oratan;Fiend;2880; ; ;180;60;20;Huge;48;51840; ; ;39;15;25;288;62; ; ; ; ; ; ; ; ; 
Oratan;Menace;1560; ; ;105;35;20;Great;30;16380; ; ;36;15;25;156;50; ; ; ; ; ; ; ; ; 
Oratan;Enforcer;3400; ; ;208;69.3;20;Huge;55;70720; ; ;40;15;25;340;66; ; ; ; ; ; ; ; ; 
Oratan Lancer;Looter;2750; ; ; ; ; ;Large;22; ; ; ;45;45;45;275;45; ; ; ; ; ; ; ; ; 
Oratan Lancer;Villain;4400; ; ;127; ; ;Great;35;55880; ; ;48;48;48;440;48; ; ; ; ; ; ; ; ; 
Oratan Lancer;Thug;1720; ; ; ; ; ;Medium;14; ; ; ;40;40;40;172;40; ; ; ; ; ; ; ; ; 
Oratan Lancer;Thief;2100; ; ; ; ; ;Large;17; ; ; ;42;42;42;210;42; ; ; ; ; ; ; ; ; 
Oratan Lancer;Vandal;2400; ; ; ; ; ;Large;20; ; ; ;44;44;44;240;44; ; ; ; ; ; ; ; ; 
Oratan Lancer;Bandit;2000; ; ; ; ; ;Large;16; ; ; ;41;41;41;200;41; ; ; ; ; ; ; ; ; 
Oratan Lancer;Enforcer;6300; ; ; ; ; ;Huge;50; ; ; ;50;50;50;630;50; ; ; ; ; ; ; ; ; 
Oratan Lancer;Fiend;5300; ; ; ; ; ;Huge;42; ; ; ;49;49;49;530;49; ; ; ; ; ; ; ; ; 
Oratan Lancer;Menace;2900; ; ; ; ; ;Large;23; ; ; ;46;46;46;290;46; ; ; ; ; ; ; ; ; 
Oratan Lancer;Colossus;41600; ; ; ; ; ;Immense;183; ; ; ;50;50;50;4160;50; ; ; ; ; ; ; ; ; 
Oratan Lancer;Titan;53200; ; ;280; ; ;Immense;227;1489600; ; ;50;50;50;5320;50; ; ; ; ; ; ; ; ; 
Oratan Lancer;Royal;20400; ; ; ; ; ;Huge;100; ; ; ;50;50;50;2040;50; ; ; ; ; ; ; ; ; 
Oratan Lancer;Prime;30800; ; ; ; ; ;Immense;139; ; ; ;50;50;50;3080;50; ; ; ; ; ; ; ; ; 
Oratan Lancer;Jumbo;11600; ; ; ; ; ;Great;60; ; ; ;50;50;50;1160;50; ; ; ; ; ; ; ; ; 
Oratan Lancer;Great;93400; ; ; ; ; ;Gigantic;350; ; ; ;50;50;50;9340;50; ; ; ; ; ; ; ; ; 
Oratan Lancer;Eminent;200000; ; ; ; ; ;Gigantic;686; ; ; ;50;50;50;20000;50; ; ; ; ; ; ; ; ; 
Oratan Lancer;Glorious;300000; ; ; ; ; ;Gigantic;996; ; ; ;50;50;50;30000;50; ; ; ; ; ; ; ; ; 
Oratan Lancer;Immortal; ; ; ; ; ; ; ;1796; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Oratan Miner;Young;1580; ; ;68; ; ;Large;16;10744; ; ;130;10;50;158;129; ; ; ; ; ; ; ; ; 
Oratan Miner;Guardian;2730; ; ; ; ; ;Great;26; ; ; ;150;15;50;273;150; ; ; ; ; ; ; ; ; 
Oratan Miner;Provider;2400; ; ; ; ; ;Great;23; ; ; ;145;13;50;240;145; ; ; ; ; ; ; ; ; 
Oratan Miner;Old;1900; ; ; ; ; ;Great;19; ; ; ;140;12;50;190;140; ; ; ; ; ; ; ; ; 
Oratan Miner;Mature;1710; ; ;91; ; ;Great;17;15561; ; ;135;11;52;171;135; ; ; ; ; ; ; ; ; 
Oratan Miner;Old Alpha;4420; ; ; ; ; ;Huge;43; ; ; ;150;15;50;442;150; ; ; ; ; ; ; ; ; 
Oratan Miner;Elite;6640; ; ; ; ; ;Immense;62; ; ; ;150;15;50;664;150; ; ; ; ; ; ; ; ; 
Oratan Miner;Looter;5350; ; ;172; ; ;Huge;51;92020; ; ;150;15;50;535;150; ; ; ; ; ; ; ; ; 
